"account","activeCombinedSignalCount","activeNameSignalCount","activeSignalCount","combinedSignalCount","createdAt","defaultDisplayName","id","nameSignalCount","signalCount","signalingEfficiency","totalAverageCostBasisPerSignal","totalNameSignal","totalNameSignalAverageCostBasis","totalNameSignalledTokens","totalNameUnsignalledTokens","totalSignal","totalSignalAverageCostBasis","totalSignalledTokens","totalUnsignalledTokens","totalWithdrawnTokens","date_utc","date_time_utc"
NA,1,1,0,1,1626119369,NA,"0x02ae13818815d6f6ef78587f19666fd431af6563",1,0,"0","412.768612628437969096","1659525407317287060","685000000000000000000","685000000000000000000","0","1659525407317287060","685000000000000000000","685000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626115060,NA,"0x7498925710cc941c96f4be558677ad9b297eda94",1,0,"0","0","0","0","2300000000000000000000","4005807738711995184278","0","0","2300000000000000000000","4005807738711995184278","0",2021-07-24,"2021-07-24 00:00:06"
NA,7,7,0,7,1626114575,NA,"0x3f7603a81908df662203a3a417597a9354974e0d",7,0,"0","656.894817757099511277","13713597154979893868","9000000000000000000000","9000000000000000000000","0","13700823566746323062.43361377776658","8999999999999999999998.902240631081","9000000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,11,11,0,11,1626114219,NA,"0xe1dba24d7a83b4f0b25df8f19dc94f90f201fdfa",11,0,"0","575.348245282388045094","54814007727839964341","31500000000000000000000","31500000000000000000000","0","54749450021420348363.87442843271798","31499999999999999999995.10390948247","31500000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626114082,NA,"0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b",1,0,"0","204.113451169954409186","970048758987157276","198000000000000000000","198000000000000000000","0","970048758987157276","198000000000000000000","198000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626094977,NA,"0xb965d68052b849b29fe25497c51659bf9678bc9b",1,0,"0","939.280269879224408045","0","0","685000000000000000000","629607350716321286277","0.2508838492682931","235.650249649061","685000000000000000000","629607350716321286277","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,2,1626092490,NA,"0x489df82dd636b9c79273456638a5659dbe838a14",2,0,"0","659.69689013337545388","1515847679375634358","1000000000000000000000","2000000000000000000000","1212273467722641129995","1515847679375634358","1000000000000000000000","2000000000000000000000","1212273467722641129995","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,2,1626091983,NA,"0x5fe8ec88df7982ed6e3633a8a5f9453e2b2c754d",2,0,"0","0","0","0","2657134999601885062869","2410623976554901915079","0","0","2657134999601885062869","2410623976554901915079","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626091726,NA,"0x0bcf236552fa88c15cafacc927dacd684aac34cf",1,0,"0","862.305434917915900439","729934266579695244","625480000000000000000","625480000000000000000","0","725357831079355709.2945732427591277","625479999999999999999.3216691033007","625480000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,4,1626090594,NA,"0x2e1ddf517bc7b35cfd92ac6a426df07296b4fcb5",4,0,"0","0","0","0","22275999999999998951424","28915481359193779086751","0","0","22275999999999998951424","28915481359193779086751","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,7,1626088772,NA,"0x27af129617d896b255d689f60b5cf48b34001f9d",7,0,"0","147.376167386662717499","8481697021747376430","1250000000000000000000","7750000000000000000000","8810827481584168312081","8481697021747376430","1250000000000000000000","7750000000000000000000","8810827481584168312081","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626088210,NA,"0x2382ab6c2099474cf424560a370ed1b1fdb65253",1,0,"0","294.911613147444207112","87571728056792384964","25664000000000000000000","25664000000000000000000","0","87022683596963031144.54146062518788","25663999999999999999918.62059663322","25664000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626086997,NA,"0xaccd7e12ed53bc0a83c19e5b5f5a8350290253bb",1,0,"0","842.510321828316328795","813046418842078939","685000000000000000000","685000000000000000000","0","813046418842078939","685000000000000000000","685000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,4,1626084998,NA,"0xee5093fe0bb1cff37ca4b51f151f7d609ade9867",4,0,"0","882.345440771785348718","2280986934035810437","2000000000000000000000","7000000000000000000000","3050882709748901036611","2266685934536710481.076280126549084","1999999999999999999998.46288023327","7000000000000000000000","3050882709748901036611","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626083311,NA,"0x7dc8597db730f40cb75487578317f2dbc659e6d2",1,0,"0","0","0","0","500000000000000000000","511229831327268003211","0","0","500000000000000000000","511229831327268003211","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626083001,NA,"0x0db96bd58f38c5717c101431449b840ce5ed841f",1,0,"0","858.698552198772385988","797718824896115029","685000000000000000000","685000000000000000000","0","797718824896115029","685000000000000000000","685000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626082015,NA,"0x34ec527700aa534d5b06d8f4ce8ad424c936b864",2,0,"0","964.738768094932689471","1596396716409014769","1534000000000000000000","1534000000000000000000","0","1590067747592631824.534721375826293","1533999999999999999999.347192902759","1534000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,4,1626081790,NA,"0x7899fa0a38f5236200bcf0d0a42ab10078ad04d7",4,0,"0","750.118085967450751222","1872417491353382700","1404534224745975197807.475136466392","4250000000000000000000","2558059925160025051837","1872417491353382700","1404534224745975197807.475136466392","4250000000000000000000","2558059925160025051837","0",2021-07-24,"2021-07-24 00:00:06"
NA,6,6,0,6,1626080435,NA,"0x66485d1643dd7a8eae2d6ea204e7f6264a1f4c35",6,0,"0","599.445029025232683343","50602830661852804419","30304860806828033288145.72667042861","49791667574884239324898","22614757205719827907076","50554862146587920842.51894353838771","30304860806828033288529.05153636495","49791667574884239324898","22614757205719827907076","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,3,1626080154,NA,"0xb2b8252f1ae45ebd6b60942eecf2cb3a92c0be34",3,0,"0","112.074977349529172968","6791050788199879308","761106863267003710435","1449106863267003710435","1296636669883945149186","6791050788199879308","761106863267003710435","1449106863267003710435","1296636669883945149186","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,3,1626078303,NA,"0xc7f7f9ea73cbb3ef6cd0f4318abdbec85081cfc3",3,0,"0","685.073330962856897841","1846182167487215602","1263574031363037321205","1776654698303949095411","268170502310462677235","1844436170923642920.682401045513214","1263574031363037321204.808177529995","1776654698303949095411","268170502310462677235","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626074777,NA,"0xe5e16307686148394652e99b6894b73e1f927c33",2,0,"0","850.430412870540128932","2350786107533447850","1999180000000000000000","1999180000000000000000","0","2350786107533447850","1999180000000000000000","1999180000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,3,3,0,4,1626072804,NA,"0x1e0f26b7287f71eac1c7c63257cf7b341a085afb",4,0,"0","133.068500083522494019","30078630384322131684","4000000000000000000000","7000000000000000000000","2858781116057602908767","30059706072356255457.36969050649773","3999999999999999999997.21312127373","7000000000000000000000","2858781116057602908767","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626072485,NA,"0x0aba90eca8f2e7ad69c565357c0b5f67be862b7f",2,0,"0","531.598895041311040806","334838920209131465","178000000000000000000","178000000000000000000","0","334838920209131465","178000000000000000000","178000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626063459,NA,"0xacfe4511ce883c14c4ea40563f176c3c09b4c47c",2,0,"0","255.648397901314539916","6244585402698481300","1595697489883883654836","1595697489883883654836","0","6241766046583461121","1595697489883883654836","1595697489883883654836","0","281493808174659334598",2021-07-24,"2021-07-24 00:00:06"
NA,3,3,0,6,1626063396,NA,"0x51242c9a7f7cf6e7f3bbf59207ea9c2577eb0a81",6,0,"0","516.194704698673982186","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626062173,NA,"0xe771140d35296e2f75279acdb46493b456022a4c",1,0,"0","856.691522990435520438","1876982880743573983","1607995322731187403559","1607995322731187403559","0","1876982880743573983","1607995322731187403559","1607995322731187403559","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626060864,NA,"0x3d6cac9a1c59c253befeb896caf2df1f22a08171",1,0,"0","0","0","0","812509409464350774542","730361077452631211397","0","0","812509409464350774542","730361077452631211397","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626060182,NA,"0x18787f14cc5a78282770d4225f57a0da14a1340a",1,0,"0","1193.831935485833194107","418819421007131647","500000000000000000000","500000000000000000000","0","418819421007131647","500000000000000000000","500000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,2,1626056430,NA,"0x7841f2064bbaf90127ca0eed5b004020bf9ca819",2,0,"0","795.825975284841000181","632241998945233177","500000000000000000000","2685000000000000000000","1336942181736232588052","628278060189026437.5243791157296103","499999999999999999999.6364044302504","2685000000000000000000","1336942181736232588052","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626055536,NA,"0x99d507f8991eefd0827fcabe4546598301ce4cd9",2,0,"0","653.246835319119852456","2904744400923066556","1885618323720809671091.084474409389","2830064326596682688818","895095539376682688818","2886532657750511405.444889678946319","1885618323720809671089.879165165588","2830064326596682688818","895095539376682688818","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,3,1626054804,NA,"0xa42cbbe2bc9a2e9bfa04e41e7d4e3c96eef9a472",3,0,"0","668.761943682066502045","2998983937639546144","2000000000000000000000","3000000000000000000000","212252213357781033706","2990600794340074128.871709971463639","1999999999999999999998.827567474026","3000000000000000000000","212252213357781033706","0",2021-07-24,"2021-07-24 00:00:06"
NA,3,3,0,7,1626054409,NA,"0xb4bb3a1360ae65ca773c3d755cc53f298ee5d9ac",7,0,"0","578.191487643633370797","7434998547211420816","4293983044850511990836","9493983044850511990836","5344531195799048267374","7426576033400712842","4293983044850511990836","9493983044850511990836","5344531195799048267374","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,2,1626053684,NA,"0xff60aa4fdad2921a7a9eba33c727389446859c65",2,0,"0","0","0","0","2507330000000000000000","1901421368943250899719","0","0","2507330000000000000000","1901421368943250899719","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,3,1626053684,NA,"0x3703534703d5e28756dbc4e23ccd38a54c1b832b",3,0,"0","739.188478715155373602","6156656100653207787","4539000000000000000000","7195000000000000000000","2539073041812986397476","6140517784976317920.060115032897005","4538999999999999999998.208984250712","7195000000000000000000","2539073041812986397476","0",2021-07-24,"2021-07-24 00:00:06"
NA,6,6,0,8,1626053569,NA,"0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05",8,0,"0","248.39247697106062946","63048848412861265557","15660859627443534422755","19160859627443534422755","3668241046248650980197","63048848412861265557","15660859627443534422755","19160859627443534422755","3668241046248650980197","31993915414883442558",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,6,1626053071,NA,"0x66e9cb06ab7cc033c6d40173384cee7d7d177359",6,0,"0","161.804124691549230179","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,7,1626050868,NA,"0x5306fb70e6e0dd236108d72e10b22d4ec24eaf62",7,0,"0","382.892861085521800383","83192311595868421721","31764107308850896910355","59062042365919772762699","42345764167506767676492","82958212432579570154.25207327845883","31764107308850896910335.68178311303","59062042365919772762699","42345764167506767676492","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626050562,NA,"0x63d72fc2ef5966590124173b840911d2b20cb5c3",1,0,"0","0","0","0","978000000000000000000","871801215260218350943","0","0","978000000000000000000","871801215260218350943","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,6,1626048345,NA,"0xacd1f726dd027d8bf6f271c784b8e1b7d990ad8f",6,0,"0","0","0","0.00000000001","50293688995033014385539","75986306842315122475307","0","0.00000000001","50293688995033014385539","75986306842315122475307","0",2021-07-24,"2021-07-24 00:00:06"
NA,4,4,0,4,1626043397,NA,"0xd1c991a5aa650a5a8b70c69a5c01977c76b9c219",4,0,"0","823.853613756864262375","3504305432785246913","2879335156415775655774.702149565447","4746140948076504262636","1776777092395216416164","3494959672854606490.929896194061699","2879335156415775656072.832919034731","4746140948076504262636","1776777092395216416164","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626040893,NA,"0x32a5bbe726c7b2e8746e5a508a08870f0ad3d1f2",1,0,"0","108.320534520238887553","38466079109141483698","4166666250000000000000","4166666250000000000000","0","38466079109141483698","4166666250000000000000","4166666250000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626037738,NA,"0xdfa98f97a1b12f1274a663c8d3bef702d6d3816d",1,0,"0","1204.449827830480962137","498950620910116970","600960989451101958779","600960989451101958779","0","498950620910116970","600960989451101958779","600960989451101958779","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,2,2,0,2,1626037738,NA,"0xa765185ec9edba341ab8c4ae1ef8220be49c68dd",2,0,"0","1161.231005869399857839","1467527532216011151","1701000000000000000000","1701000000000000000000","0","1464824820731066777.791738001788863","1700999999999999999999.937799366737","1701000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626036790,NA,"0x597dbe8a95816eab552b4134ed971b80a60dca4f",1,0,"0","1202.658127100325216331","1230316299899275270","1479649896977864433819","1479649896977864433819","0","1230316299899275270","1479649896977864433819","1479649896977864433819","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626026964,NA,"0x0a1fee0ab9e39455f67b98b28a69fe5ab48f3e14",1,0,"0","718.641130501265372823","76908373932259946","54923000000000000000","54923000000000000000","0","76426185016282327","54923000000000000000","54923000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,10,10,0,10,1626023836,NA,"0xd39c43a665d8c1511f163cac5ba3a3325194b0fa",10,0,"0","645.625283304708536752","6732273861625457165","4330053001000000000000","4330053001000000000000","0","6706758723630086467.614991753455738","4330053000999999999999.445030722644","4330053001000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
NA,0,0,0,1,1626023248,NA,"0x341cafa35ab6f39a0779ad74c117e8ec470bc119",1,0,"0","0","0","0","685000000000000000000","29516892064150598950","0","0","685000000000000000000","29516892064150598950","0",2021-07-24,"2021-07-24 00:00:06"
NA,1,1,0,1,1626022652,NA,"0x93f3f612a525a59523e91cc5552f718df9fc0746",1,0,"0","257.405147282461321829","7769852394619433240","2000000000000000000000","2000000000000000000000","0","7769852394619433240","2000000000000000000000","2000000000000000000000","0","0",2021-07-24,"2021-07-24 00:00:06"
